Time,Torque,Temp_1,Temp_2
1628271873.03, 00.77,74.41,74.13
1628271873.07, 00.77,74.43,74.14
1628271873.12, 00.77,74.41,74.13
1628271873.16, 00.77,74.43,74.13
1628271873.21, 00.77,74.44,74.12
1628271873.25, 00.77,74.43,74.11
1628271873.29, 00.77,74.42,74.13
1628271873.34, 00.77,74.43,74.13
1628271873.38, 00.77,74.42,74.13
1628271873.43, 00.77,74.43,74.13
1628271873.47, 00.77,74.42,74.14
1628271873.52, 00.77,74.43,74.13
1628271873.56, 00.77,74.41,74.12
1628271873.61, 00.77,74.40,74.13
1628271873.65, 00.77,74.42,74.13
1628271873.70, 00.77,74.42,74.12
1628271873.74, 00.77,74.42,74.12
1628271873.78, 00.77,74.43,74.13
1628271873.83, 00.77,74.42,74.12
1628271873.87, 00.77,74.43,74.14
1628271873.92, 00.77,74.43,74.12
1628271873.96, 00.77,74.41,74.13
1628271874.01, 00.77,74.42,74.12
1628271874.05, 00.77,74.43,74.11
1628271874.10, 00.77,74.42,74.12
1628271874.14, 00.77,74.43,74.11
1628271874.19, 00.77,74.43,74.11
1628271874.23, 00.77,74.41,74.12
1628271874.27, 00.77,74.40,74.14
1628271874.32, 00.77,74.42,74.12
1628271874.36, 00.77,74.43,74.12
1628271874.41, 00.77,74.41,74.13
1628271874.45, 00.77,74.42,74.12
1628271874.50, 00.77,74.44,74.10
1628271874.54, 00.77,74.42,74.11
1628271874.59, 00.77,74.43,74.12
1628271874.63, 00.77,74.43,74.11
1628271874.68, 00.77,74.42,74.11
1628271874.72, 00.77,74.42,74.11
1628271874.77, 00.77,74.43,74.11
1628271874.81, 00.77,74.41,74.12
1628271874.86, 00.77,74.43,74.12
1628271874.90, 00.77,74.43,74.12
1628271874.94, 00.77,74.43,74.13
1628271874.99, 00.77,74.43,74.14
1628271875.03, 00.77,74.42,74.12
1628271875.08, 00.77,74.42,74.13
1628271875.12, 00.77,74.43,74.14
1628271875.17, 00.77,74.43,74.13
1628271875.21, 00.77,74.42,74.12
1628271875.26, 00.77,74.42,74.14
1628271875.30, 00.77,74.42,74.12
1628271875.35, 00.77,74.43,74.12
1628271875.39, 00.77,74.42,74.13
1628271875.43, 00.77,74.43,74.11
1628271875.48, 00.77,74.41,74.13
1628271875.52, 00.77,74.44,74.14
1628271875.57, 00.77,74.42,74.13
1628271875.61, 00.77,74.42,74.13
1628271875.66, 00.77,74.42,74.13
1628271875.70, 00.77,74.41,74.14
1628271875.75, 00.77,74.42,74.12
1628271875.79, 00.77,74.42,74.12
1628271875.83, 00.77,74.44,74.11
1628271875.88, 00.77,74.42,74.11
1628271875.92, 00.77,74.43,74.13
1628271875.96, 00.77,74.43,74.13
1628271876.01, 00.77,74.42,74.13
1628271876.05, 00.77,74.44,74.14
1628271876.10, 00.77,74.41,74.13
1628271876.14, 00.77,74.43,74.15
1628271876.19, 00.77,74.43,74.12
1628271876.23, 00.77,74.43,74.11
1628271876.28, 00.77,74.44,74.12
1628271876.32, 00.77,74.41,74.09
1628271876.36, 00.77,74.39,74.11
1628271876.41, 00.77,74.39,74.10
1628271876.45, 00.77,74.39,74.10
1628271876.50, 00.77,74.39,74.10
1628271876.54, 00.77,74.39,74.11
1628271876.59, 00.77,74.39,74.10
1628271876.63, 00.77,74.38,74.11
1628271876.67, 00.77,74.40,74.09
1628271876.72, 00.77,74.40,74.09
1628271876.76, 00.77,74.40,74.10
1628271876.81, 00.77,74.39,74.09
1628271876.85, 00.77,74.40,74.10
1628271876.90, 00.77,74.40,74.09
1628271876.94, 00.77,74.41,74.09
1628271876.98, 00.77,74.39,74.09
1628271877.03, 00.77,74.40,74.09
1628271877.07, 00.77,74.40,74.08
1628271877.12, 00.77,74.39,74.10
1628271877.16, 00.77,74.40,74.09
1628271877.21, 00.77,74.40,74.09
1628271877.25, 00.77,74.38,74.07
1628271877.30, -82.79,74.31,74.07
1628271877.34, -120.84,74.31,74.21
1628271877.39, -120.84,74.38,74.24
1628271877.43, -120.84,74.26,73.74
1628271877.47, -119.86,74.39,74.42
1628271877.52, -119.86,74.40,74.13
1628271877.56, -119.86,74.43,74.22
1628271877.61, -118.46,74.37,74.17
1628271877.65, -119.14,74.34,74.14
1628271877.70, -118.47,74.49,74.35
1628271877.74, -119.22,74.38,73.98
1628271877.79, -120.17,74.43,74.05
1628271877.83, -120.17,74.34,74.17
1628271877.87, -121.75,74.40,74.07
1628271877.92, -121.75,74.36,73.99
1628271877.96, -122.26,74.45,74.08
1628271878.01, -122.26,74.31,74.19
1628271878.05, -122.26,74.42,74.02
1628271878.10, -122.83,74.40,74.08
1628271878.14, -122.83,74.42,74.05
1628271878.19, -122.83,74.33,74.20
1628271878.23, -122.83,74.39,74.15
1628271878.28, -122.83,74.41,74.12
1628271878.32, -123.48,74.45,74.35
1628271878.37, -122.87,74.39,73.89
1628271878.41, -123.44,74.43,74.12
1628271878.46, -123.44,74.40,74.09
1628271878.50, -122.25,74.37,73.93
1628271878.54, -122.25,74.40,74.10
1628271878.59, -122.25,74.45,74.29
1628271878.63, -121.05,74.49,74.08
1628271878.68, -121.05,74.40,74.17
1628271878.72, -120.05,74.43,74.15
1628271878.77, -120.05,74.30,73.72
1628271878.81, -120.05,74.45,74.27
1628271878.86, -119.11,74.36,73.98
1628271878.90, -119.63,74.39,74.03
1628271878.94, -119.63,74.37,74.11
1628271878.99, -120.93,74.30,74.16
1628271879.03, -121.82,74.36,74.00
1628271879.08, -121.82,74.38,74.32
1628271879.12, -122.70,74.36,74.02
1628271879.17, -122.70,74.30,74.19
1628271879.21, -122.70,74.36,73.86
1628271879.26, -122.70,74.42,74.17
1628271879.30, -122.70,74.35,74.18
1628271879.34, -122.70,74.37,74.28
1628271879.39, -122.70,74.39,73.93
1628271879.43, -122.70,74.49,74.14
1628271879.48, -122.70,74.28,74.30
1628271879.52, -122.70,74.37,74.04
1628271879.57, -122.70,74.44,74.10
1628271879.61, -123.67,74.46,74.06
1628271879.66, -122.48,74.43,74.01
1628271879.70, -123.00,74.43,73.85
1628271879.75, -122.11,74.44,74.22
1628271879.79, -121.51,74.44,74.34
1628271879.84, -121.51,74.44,73.91
1628271879.88, -120.14,74.43,74.11
1628271879.92, -120.14,74.35,74.37
1628271879.97, -120.14,74.41,74.11
1628271880.01, -119.32,74.35,74.02
1628271880.06, -119.84,74.40,74.34
1628271880.10, -119.84,74.37,73.97
1628271880.14, -119.84,74.41,73.97
1628271880.19, -121.55,74.41,73.98
1628271880.23, -121.55,74.41,74.01
1628271880.28, -122.45,74.46,74.29
1628271880.32, -122.45,74.40,74.12
1628271880.37, -122.45,74.41,74.09
1628271880.41, -123.18,74.40,73.87
1628271880.46, -122.66,74.36,74.14
1628271880.50, -123.17,74.39,74.13
1628271880.55, -123.17,74.36,73.87
1628271880.59, -122.31,74.29,73.99
1628271880.63, -123.32,74.35,74.20
1628271880.68, -123.32,74.35,74.16
1628271880.72, -122.73,74.41,74.14
1628271880.77, -123.68,74.34,74.22
1628271880.81, -123.68,74.35,74.24
1628271880.86, -123.68,74.35,74.10
1628271880.90, -122.93,74.30,74.02
1628271880.95, -121.28,74.40,74.14
1628271880.99, -121.28,74.43,73.85
1628271881.04, -120.62,74.43,73.90
1628271881.08, -120.62,74.33,74.18
1628271881.13, -120.62,74.33,74.13
1628271881.17, -119.24,74.34,74.18
1628271881.21, -119.24,74.40,74.11
1628271881.26, -119.24,74.37,74.14
1628271881.30, -119.77,74.32,74.06
1628271881.35, -121.40,74.41,73.99
1628271881.39, -120.89,74.35,74.02
1628271881.44, -122.35,74.35,74.17
1628271881.48, -122.35,74.38,74.37
1628271881.53, -122.35,74.39,74.05
1628271881.57, -123.06,74.35,74.02
1628271881.62, -122.34,74.44,74.28
1628271881.66, -123.21,74.52,74.19
1628271881.70, -123.21,74.48,74.12
1628271881.74, -122.66,74.43,73.93
1628271881.79, -123.20,74.39,73.96
1628271881.83, -123.20,74.44,73.72
1628271881.88, -123.20,74.42,74.10
1628271881.92, -123.20,74.37,74.05
1628271881.97, -123.92,74.41,73.95
1628271882.01, -122.92,74.30,74.11
1628271882.06, -122.92,74.47,73.79
1628271882.10, -121.96,74.40,74.28
1628271882.14, -121.96,74.49,73.90
1628271882.19, -121.96,74.36,74.08
1628271882.23, -120.23,74.38,74.04
1628271882.28, -120.73,74.48,73.96
1628271882.32, -120.73,74.39,74.12
1628271882.37, -119.27,74.41,74.12
1628271882.41, -119.79,74.42,74.07
1628271882.45, -119.79,74.34,74.13
1628271882.50, -120.49,74.47,74.05
1628271882.54, -121.92,74.33,74.11
1628271882.59, -121.34,74.36,74.03
1628271882.63, -122.57,74.34,74.15
1628271882.68, -122.57,74.36,74.18
1628271882.72, -122.57,74.35,73.91
1628271882.77, -123.24,74.40,73.98
1628271882.81, -123.24,74.40,74.09
1628271882.85, -123.24,74.41,74.01
1628271882.90, -123.24,74.44,74.40
1628271882.94, -122.41,74.43,74.18
1628271882.99, -123.41,74.41,74.10
1628271883.03, -122.74,74.39,74.13
1628271883.08, -122.74,74.34,74.11
1628271883.12, -123.85,74.40,73.95
1628271883.17, -123.07,74.32,74.09
1628271883.21, -123.07,74.41,73.85
1628271883.26, -123.07,74.41,73.92
1628271883.30, -121.48,74.41,73.88
1628271883.34, -121.48,74.39,73.99
1628271883.39, -121.48,74.44,74.16
1628271883.43, -121.48,74.41,74.17
1628271883.48, -120.64,74.40,74.03
1628271883.52, -119.16,74.38,73.99
1628271883.57, -119.92,74.41,74.03
1628271883.61, -119.37,74.46,74.01
1628271883.66, -120.26,74.44,74.09
1628271883.70, -121.51,74.41,74.39
1628271883.75, -121.51,74.45,74.21
1628271883.79, -122.64,74.30,74.08
1628271883.84, -122.64,74.35,73.92
1628271883.88, -122.64,74.39,73.95
1628271883.92, -123.30,74.42,74.10
1628271883.97, -122.54,74.44,74.03
1628271884.01, -123.31,74.34,73.96
1628271884.06, -123.31,74.35,74.14
1628271884.10, -118.63,74.46,74.05
1628271884.14, -80.49,74.38,74.08
1628271884.19, -87.42,74.37,74.03
1628271884.23, -87.42,74.36,74.03
1628271884.28, -88.42,74.34,74.05
1628271884.32, -90.39,74.36,74.05
1628271884.37, -91.96,74.36,74.03
1628271884.41, -92.83,74.32,74.06
1628271884.45, -92.83,74.33,74.06
1628271884.50, -92.83,74.32,74.03
1628271884.54, -92.83,74.34,74.05
1628271884.59, -92.83,74.32,74.02
1628271884.63, -92.83,74.34,74.03
1628271884.68, -92.83,74.33,74.04
1628271884.72, -92.83,74.34,74.03
1628271884.77, -92.83,74.34,74.14
1628271884.81, -50.76,74.42,74.15
1628271884.85, 01.15,74.44,74.16
1628271884.90, 06.44,74.42,74.14
1628271884.94, 07.61,74.42,74.15
1628271884.99, 04.84,74.42,74.13
1628271885.03, 04.84,74.42,74.15
1628271885.07, 04.84,74.44,74.14
1628271885.12, 04.84,74.43,74.14
1628271885.16, 04.84,74.43,74.15
1628271885.21, 04.84,74.42,74.16
1628271885.25, 04.84,74.43,74.13
1628271885.30, 04.33,74.43,74.12
1628271885.34, 04.33,74.43,74.13
1628271885.39, 04.33,74.44,74.13
1628271885.43, 04.33,74.44,74.12
1628271885.48, 04.33,74.44,74.14
1628271885.52, 04.33,74.43,74.12
1628271885.56, 04.33,74.43,74.14
1628271885.61, 04.33,74.42,74.11
1628271885.65, 04.33,74.43,74.13
1628271885.70, 04.33,74.44,74.12
1628271885.74, 04.33,74.42,74.13
1628271885.79, 04.33,74.43,74.12
1628271885.83, 03.78,74.44,74.12
1628271885.88, 03.78,74.42,74.13
1628271885.92, 03.78,74.43,74.13
1628271885.97, 03.78,74.42,74.15
1628271886.01, 03.78,74.41,74.15
1628271886.06, 03.78,74.41,74.15
1628271886.10, 03.78,74.43,74.15
1628271886.15, 03.78,74.41,74.14
1628271886.19, 03.78,74.42,74.15
1628271886.24, 03.78,74.43,74.14
1628271886.28, 03.78,74.42,74.13
1628271886.33, 03.78,74.43,74.14
1628271886.37, 02.98,74.42,74.14
1628271886.42, 02.98,74.44,74.12
1628271886.46, 02.18,74.44,74.14
1628271886.50, 02.18,74.44,74.12
1628271886.55, 01.63,74.44,74.13
1628271886.59, 01.63,74.44,74.13
1628271886.64, 01.63,74.43,74.13
1628271886.68, 01.05,74.44,74.14
1628271886.73, 01.05,74.45,74.14
1628271886.77, 01.05,74.44,74.13
1628271886.82, 01.05,74.42,74.13
1628271886.86, 01.05,74.41,74.14
1628271886.91, 01.05,74.43,74.14
1628271886.95, 01.05,74.45,74.12
1628271886.99, 01.05,74.42,74.13
1628271887.04, 01.05,74.43,74.14
1628271887.08, 01.05,74.43,74.12
1628271887.13, 01.05,74.42,74.15
1628271887.17, 01.05,74.42,74.14
1628271887.21, 01.05,74.41,74.13
1628271887.26, 01.05,74.43,74.15
1628271887.30, 01.05,74.42,74.14
1628271887.35, 01.05,74.43,74.13
1628271887.39, 01.05,74.43,74.13
1628271887.44, 01.05,74.44,74.14
1628271887.48, 01.05,74.43,74.12
1628271887.53, 01.05,74.42,74.13
1628271887.57, 01.05,74.44,74.13
1628271887.62, 01.05,74.44,74.13
1628271887.66, 01.05,74.43,74.15
1628271887.70, 01.05,74.44,74.13
1628271887.75, 01.05,74.43,74.14
1628271887.79, 01.05,74.42,74.15
1628271887.83, 01.05,74.45,74.15
1628271887.88, 01.05,74.43,74.14
1628271887.92, 01.05,74.45,74.14
1628271887.97, 01.05,74.42,74.15
1628271888.01, 00.53,74.44,74.14
1628271888.06, 00.53,74.42,74.15
1628271888.10, 00.53,74.43,74.14
1628271888.15, 00.53,74.44,74.14
1628271888.19, 00.53,74.44,74.13
1628271888.23, 00.53,74.43,74.14
1628271888.27, 00.53,74.44,74.15
1628271888.32, 00.53,74.44,74.11
1628271888.36, 00.53,74.44,74.15
1628271888.40, 00.53,74.44,74.14
1628271888.44, 00.53,74.45,74.13
1628271888.49, 00.53,74.43,74.14
1628271888.53, 00.53,74.43,74.14
1628271888.57, 00.53,74.44,74.13
1628271888.61, 00.53,74.43,74.14
1628271888.66, 00.53,74.44,74.15
1628271888.70, 00.53,74.44,74.11
1628271888.74, 00.53,74.43,74.13
1628271888.79, 00.53,74.42,74.14
1628271888.83, 00.53,74.42,74.15
1628271888.87, 00.53,74.43,74.15
1628271888.92, 00.53,74.43,74.13
1628271888.96, 00.53,74.43,74.14
1628271889.01, 00.53,74.44,74.15
1628271889.05, 00.53,74.44,74.14
1628271889.10, 00.53,74.44,74.13
1628271889.14, 00.53,74.45,74.14
1628271889.19, 00.53,74.45,74.12
1628271889.23, 00.53,74.44,74.13
1628271889.28, 00.53,74.44,74.13
1628271889.32, 00.53,74.44,74.14
1628271889.37, 00.53,74.43,74.13
1628271889.41, 00.53,74.43,74.14
1628271889.46, 00.53,74.44,74.15
1628271889.50, 00.53,74.44,74.13
1628271889.55, 00.53,74.43,74.13
1628271889.59, 00.53,74.43,74.15
1628271889.64, 00.53,74.42,74.15
1628271889.68, 00.53,74.43,74.14
1628271889.72, 00.53,74.43,74.15
1628271889.77, 00.53,74.44,74.16
1628271889.81, 00.53,74.43,74.14
1628271889.86, 00.53,74.42,74.16
1628271889.90, 00.53,74.44,74.15
1628271889.95, 00.53,74.44,74.13
1628271889.99, 00.53,74.45,74.15
1628271890.04, 00.53,74.44,74.15
1628271890.08, 00.53,74.43,74.13
1628271890.13, 00.53,74.44,74.15
1628271890.17, 00.53,74.43,74.13
1628271890.22, 00.53,74.42,74.13
1628271890.26, 00.53,74.42,74.14
1628271890.30, 00.53,74.43,74.13
1628271890.35, 00.53,74.45,74.13
1628271890.39, 00.53,74.44,74.13
1628271890.44, 00.53,74.44,74.14
1628271890.48, 00.53,74.43,74.14
1628271890.52, 00.53,74.43,74.15
1628271890.57, 00.53,74.43,74.14
1628271890.61, 00.53,74.44,74.13
1628271890.65, 00.53,74.43,74.15
1628271890.70, 00.53,74.43,74.13
1628271890.74, 00.53,74.44,74.13
1628271890.78, 00.53,74.43,74.13
1628271890.82, 00.53,74.42,74.15
1628271890.87, 00.53,74.44,74.12
1628271890.91, 00.53,74.42,74.14
1628271890.95, 00.53,74.43,74.15
1628271891.00, 00.53,74.44,74.15
1628271891.04, 00.53,74.43,74.13
1628271891.08, 00.53,74.42,74.14
1628271891.13, 00.53,74.44,74.14
1628271891.17, 00.53,74.44,74.12
1628271891.22, 00.53,74.43,74.13
1628271891.26, 00.53,74.43,74.14
1628271891.31, 00.53,74.43,74.13
1628271891.35, 00.53,74.44,74.13
1628271891.39, 00.53,74.44,74.13
1628271891.44, 00.53,74.43,74.15
1628271891.48, 00.53,74.44,74.13
1628271891.53, 00.53,74.43,74.13
1628271891.57, 00.53,74.44,74.14
1628271891.62, 00.53,74.44,74.13
1628271891.66, 00.53,74.45,74.13
1628271891.71, 00.53,74.44,74.13
1628271891.75, 00.53,74.42,74.14
1628271891.79, 00.53,74.44,74.13
1628271891.83, 00.53,74.43,74.13
1628271891.88, 00.53,74.46,74.15
1628271891.92, 00.53,74.43,74.14
1628271891.97, 00.53,74.44,74.15
1628271892.01, 00.53,74.43,74.15
1628271892.06, 00.53,74.45,74.15
1628271892.10, 00.53,74.44,74.14
1628271892.15, 00.53,74.44,74.16
1628271892.19, 00.53,74.44,74.14
1628271892.24, 00.53,74.44,74.16
1628271892.28, 00.53,74.45,74.15
1628271892.32, 00.53,74.44,74.17
1628271892.37, 00.53,74.43,74.16
1628271892.41, 00.53,74.42,74.15
1628271892.46, 00.53,74.45,74.16
1628271892.50, 00.53,74.43,74.16
1628271892.55, 00.53,74.43,74.14
1628271892.59, 00.53,74.42,74.15
1628271892.63, 00.53,74.41,74.15
1628271892.68, 00.53,74.44,74.15
1628271892.72, 00.53,74.43,74.16
1628271892.77, 00.53,74.41,74.13
1628271892.82, 00.53,74.44,74.13
1628271892.86, 00.53,74.43,74.14
1628271892.90, 00.53,74.43,74.13
1628271892.95, 00.53,74.43,74.12
1628271892.99, 00.53,74.42,74.13
1628271893.04, 00.53,74.43,74.13
1628271893.08, 00.53,74.43,74.13
1628271893.13, 00.53,74.43,74.13
1628271893.17, 00.53,74.44,74.13
1628271893.21, 00.53,74.42,74.14
1628271893.26, 00.53,74.42,74.15
1628271893.30, 00.53,74.42,74.14
1628271893.35, 00.53,74.43,74.14
1628271893.39, 00.53,74.43,74.14
1628271893.44, 00.53,74.43,74.14
1628271893.48, 00.53,74.45,74.13
1628271893.53, 00.53,74.44,74.14
1628271893.57, 00.53,74.46,74.14
1628271893.62, 00.53,74.43,74.14
1628271893.66, 00.53,74.43,74.16
1628271893.71, 00.53,74.41,74.09
1628271893.75, 00.53,74.41,74.10
1628271893.79, 00.53,74.43,74.10
1628271893.84, 00.53,74.42,74.12
1628271893.88, 00.53,74.41,74.09
1628271893.93, 00.53,74.42,74.12
1628271893.97, 00.53,74.41,74.14
1628271894.02, 00.53,74.39,74.11
1628271894.06, 00.53,74.40,74.11
1628271894.11, -0.28,74.33,74.10
1628271894.15, -149.80,74.46,74.31
1628271894.20, -141.98,74.41,74.16
1628271894.24, -143.77,74.38,73.91
1628271894.28, -143.77,74.41,74.06
1628271894.33, -143.77,74.47,74.32
1628271894.37, -144.52,74.32,74.15
1628271894.42, -143.65,74.34,73.95
1628271894.46, -143.65,74.41,74.09
1628271894.51, -143.65,74.40,74.12
1628271894.55, -142.46,74.40,74.13
1628271894.60, -142.46,74.44,74.21
1628271894.64, -141.78,74.43,74.08
1628271894.69, -141.78,74.44,73.99
1628271894.73, -141.78,74.37,74.21
1628271894.78, -140.43,74.36,73.86
1628271894.82, -140.43,74.42,74.04
1628271894.86, -141.44,74.36,74.24
1628271894.91, -141.44,74.38,74.04
1628271894.95, -142.92,74.42,74.06
1628271895.00, -143.77,74.48,74.25
1628271895.04, -143.77,74.42,74.02
1628271895.09, -144.72,74.37,74.16
1628271895.13, -144.72,74.37,74.04
1628271895.18, -144.72,74.39,73.97
1628271895.22, -144.72,74.42,74.01
1628271895.27, -144.72,74.40,74.31
1628271895.31, -144.72,74.41,74.30
1628271895.36, -145.23,74.46,74.23
1628271895.40, -145.23,74.44,74.04
1628271895.44, -145.23,74.32,74.25
1628271895.49, -145.23,74.38,73.83
1628271895.53, -144.46,74.47,74.17
1628271895.58, -145.44,74.38,73.93
1628271895.62, -145.44,74.40,74.13
1628271895.67, -144.01,74.48,74.10
1628271895.71, -144.01,74.41,74.02
1628271895.76, -142.95,74.41,74.10
1628271895.80, -142.44,74.43,73.96
1628271895.85, -142.44,74.51,74.16
1628271895.89, -141.85,74.47,74.34
1628271895.94, -141.32,74.45,74.21
1628271895.98, -141.32,74.37,74.03
1628271896.03, -140.72,74.39,74.11
1628271896.07, -141.74,74.34,74.19
1628271896.11, -142.66,74.41,74.18
1628271896.16, -142.66,74.41,74.11
1628271896.20, -144.17,74.49,73.90
1628271896.25, -144.17,74.35,74.31
1628271896.29, -144.17,74.36,74.10
1628271896.33, -144.17,74.35,73.95
1628271896.38, -145.17,74.46,74.06
1628271896.42, -144.36,74.40,74.04
1628271896.47, -145.07,74.41,74.06
1628271896.51, -145.07,74.31,74.22
1628271896.56, -144.45,74.40,74.20
1628271896.60, -145.18,74.35,73.87
1628271896.65, -145.18,74.43,74.25
1628271896.69, -145.18,74.38,73.97
1628271896.74, -145.18,74.39,74.28
1628271896.78, -145.18,74.39,74.07
1628271896.83, -145.18,74.35,74.29
1628271896.87, -145.18,74.40,74.04
1628271896.91, -143.75,74.42,74.22
1628271896.96, -143.75,74.38,74.11
1628271897.00, -143.18,74.36,74.16
1628271897.05, -142.06,74.28,74.30
1628271897.09, -142.06,74.34,74.02
1628271897.14, -142.06,74.43,74.06
1628271897.18, -140.52,74.40,74.42
1628271897.23, -141.47,74.40,73.94
1628271897.27, -141.47,74.39,73.97
1628271897.32, -142.08,74.41,74.05
1628271897.36, -143.59,74.36,73.76
1628271897.41, -144.13,74.34,74.07
1628271897.45, -144.13,74.30,73.94
1628271897.49, -144.98,74.42,74.19
1628271897.54, -144.98,74.42,73.91
1628271897.58, -144.98,74.49,74.44
1628271897.63, -145.54,74.49,74.07
1628271897.67, -144.78,74.41,74.17
1628271897.72, -144.78,74.38,74.04
1628271897.76, -145.52,74.40,74.08
1628271897.81, -144.82,74.50,74.19
1628271897.85, -145.71,74.39,74.10
1628271897.90, -145.71,74.31,74.26
1628271897.94, -145.05,74.39,74.10
1628271897.99, -145.77,74.47,74.26
1628271898.03, -145.05,74.36,74.06
1628271898.08, -144.08,74.40,74.12
1628271898.12, -144.08,74.44,74.18
1628271898.17, -143.08,74.37,74.15
1628271898.21, -143.08,74.38,74.19
1628271898.25, -143.08,74.44,74.10
1628271898.30, -141.55,74.35,74.04
1628271898.34, -141.55,74.42,74.14
1628271898.39, -141.55,74.44,74.12
1628271898.43, -140.88,74.45,74.16
1628271898.48, -142.16,74.39,74.03
1628271898.52, -143.28,74.43,73.91
1628271898.56, -143.28,74.43,73.97
1628271898.61, -144.28,74.39,74.12
1628271898.65, -144.92,74.46,74.34
1628271898.70, -144.31,74.36,74.17
1628271898.74, -145.15,74.43,74.22
1628271898.79, -145.15,74.37,74.15
1628271898.83, -145.15,74.38,74.10
1628271898.88, -145.15,74.47,74.15
1628271898.92, -145.15,74.41,74.04
1628271898.97, -145.15,74.44,74.26
1628271899.01, -145.15,74.46,73.81
1628271899.05, -145.15,74.37,73.95
1628271899.10, -145.15,74.40,73.93
1628271899.14, -146.00,74.46,73.83
1628271899.19, -146.00,74.44,74.10
1628271899.23, -145.00,74.38,74.09
1628271899.28, -145.00,74.45,74.26
1628271899.32, -143.60,74.44,74.37
1628271899.37, -143.60,74.42,74.06
1628271899.41, -143.60,74.46,74.28
1628271899.46, -142.01,74.43,74.10
1628271899.50, -142.01,74.43,74.03
1628271899.55, -142.01,74.40,74.36
1628271899.59, -140.94,74.47,74.04
1628271899.64, -141.74,74.35,74.16
1628271899.68, -141.74,74.34,74.18
1628271899.73, -143.19,74.45,74.09
1628271899.77, -144.29,74.36,74.22
1628271899.82, -143.66,74.46,74.07
1628271899.86, -144.58,74.26,73.90
1628271899.90, -145.27,74.43,74.22
1628271899.94, -145.27,74.47,73.90
1628271899.99, -144.34,74.40,74.06
1628271900.03, -145.34,74.40,74.13
1628271900.07, -145.34,74.40,74.07
1628271900.12, -145.34,74.41,74.02
1628271900.16, -144.72,74.42,74.17
1628271900.20, -145.56,74.49,73.93
1628271900.25, -145.56,74.45,74.22
1628271900.29, -144.83,74.42,74.07
1628271900.34, -145.82,74.39,74.14
1628271900.38, -145.82,74.37,74.12
1628271900.43, -144.49,74.41,74.30
1628271900.47, -144.49,74.31,74.22
1628271900.52, -143.86,74.35,73.80
1628271900.56, -143.21,74.42,73.98
1628271900.60, -143.21,74.37,74.12
1628271900.65, -143.21,74.46,74.07
1628271900.69, -141.34,74.39,74.26
1628271900.74, -141.34,74.37,74.27
1628271900.78, -141.34,74.31,74.12
1628271900.83, -141.34,74.39,74.04
1628271900.87, -142.35,74.39,74.01
1628271900.92, -142.35,74.40,74.21
1628271900.96, -143.58,74.36,74.19
1628271901.00, -144.78,74.43,74.01
1628271901.05, -144.28,74.42,73.88
1628271901.09, -144.79,74.48,74.19
1628271901.14, -144.79,74.42,73.98
1628271901.18, -144.79,74.43,74.19
1628271901.23, -144.79,74.51,74.28
1628271901.27, -145.47,74.33,74.22
1628271901.32, -144.60,74.43,74.20
1628271901.36, -145.34,74.43,74.06
1628271901.40, -145.34,74.42,74.15
1628271901.45, -145.34,74.43,74.13
1628271901.49, -145.34,74.43,74.12
1628271901.54, -145.97,74.51,74.06
1628271901.58, -144.94,74.43,73.93
1628271901.63, -144.94,74.48,74.27
1628271901.67, -144.94,74.43,74.05
1628271901.72, -143.45,74.35,74.13
1628271901.76, -143.45,74.43,74.14
1628271901.81, -143.45,74.44,74.18
1628271901.85, -142.16,74.44,73.95
1628271901.89, -142.16,74.46,74.22
1628271901.94, -142.16,74.45,74.09
1628271901.98, -140.75,74.45,74.22
1628271902.03, -141.73,74.46,74.18
1628271902.07, -142.50,74.41,74.12
1628271902.12, -142.50,74.37,74.22
1628271902.16, -144.01,74.38,74.18
1628271902.20, -144.74,74.39,74.21
1628271902.25, -144.07,74.45,74.11
1628271902.29, -144.75,74.40,74.17
1628271902.34, -144.75,74.47,74.26
1628271902.38, -141.22,74.46,74.13
1628271902.42, -107.25,74.40,74.05
1628271902.47, -122.37,74.39,74.08
1628271902.51, -118.89,74.40,74.07
1628271902.56, -118.89,74.38,74.12
1628271902.60, -118.89,74.41,74.13
1628271902.65, -118.89,74.40,74.11
1628271902.69, -118.89,74.41,74.10
1628271902.74, -118.89,74.40,74.13
1628271902.78, -118.89,74.39,74.08
1628271902.82, -118.89,74.42,74.09
1628271902.87, -118.89,74.40,74.09
1628271902.91, -118.89,74.38,74.09
1628271902.96, -118.89,74.40,74.08
1628271903.00, -118.89,74.40,74.08
1628271903.05, -118.89,74.39,74.08
1628271903.09, -118.89,74.39,74.12
1628271903.14, -117.53,74.46,74.18
1628271903.18, -9.07,74.47,74.18
1628271903.22, 05.83,74.48,74.17
1628271903.27, 21.54,74.46,74.16
1628271903.31, 03.92,74.48,74.17
1628271903.36, 01.68,74.48,74.20
1628271903.40, 01.68,74.48,74.20
1628271903.45, 01.68,74.47,74.20
1628271903.49, 01.68,74.48,74.21
1628271903.54, 01.68,74.49,74.20
1628271903.58, 01.68,74.48,74.19
1628271903.63, 01.68,74.47,74.20
1628271903.67, 01.68,74.49,74.20
1628271903.72, 01.68,74.48,74.22
1628271903.76, 01.68,74.49,74.22
1628271903.80, 01.68,74.48,74.21
1628271903.85, 01.68,74.48,74.20
1628271903.89, 01.68,74.50,74.22
1628271903.94, 01.68,74.49,74.23
1628271903.98, 01.68,74.49,74.21
1628271904.03, 01.68,74.50,74.22
