Time,Current,Velocity
1628271885.54,0,0
1628271885.56,0,0
1628271885.58,0,0
1628271885.61,0,0
1628271885.62,0,0
1628271885.65,0,0
1628271885.67,0,0
1628271885.69,0,0
1628271885.71,0,0
1628271885.72,0,0
1628271885.75,0,0
1628271885.77,0,0
1628271885.79,0,0
1628271885.81,0,0
1628271885.83,0,0
1628271885.85,0,0
1628271885.87,0,0
1628271885.89,-2,0
1628271885.91,0,0
1628271885.93,0,0
1628271885.94,0,0
1628271885.97,0,0
1628271885.99,-2,0
1628271886.01,0,0
1628271886.02,0,0
1628271886.05,0,0
1628271886.07,-2,0
1628271886.09,-2,0
1628271886.11,0,0
1628271886.13,-2,0
1628271886.15,0,0
1628271886.17,-2,0
1628271886.19,-2,0
1628271886.21,0,0
1628271886.23,0,0
1628271886.25,0,0
1628271886.27,0,0
1628271886.29,0,0
1628271886.30,0,0
1628271886.33,0,0
1628271886.34,0,0
1628271886.37,-2,0
1628271886.39,0,0
1628271886.41,-2,0
1628271886.43,0,0
1628271886.45,0,0
1628271886.47,-3,0
1628271886.49,0,0
1628271886.51,-2,0
1628271886.53,0,0
1628271886.55,0,0
1628271886.56,0,0
1628271886.59,0,0
1628271886.61,-2,0
1628271886.63,0,0
1628271886.65,0,0
1628271886.67,0,0
1628271886.69,0,0
1628271886.71,0,0
1628271886.73,-2,0
1628271886.75,0,0
1628271886.76,0,0
1628271886.79,-2,0
1628271886.81,0,0
1628271886.83,0,0
1628271886.84,-2,0
1628271886.87,-2,0
1628271886.89,-2,0
1628271886.91,0,0
1628271886.93,0,0
1628271886.95,0,0
1628271886.97,-2,0
1628271886.98,0,0
1628271887.01,0,0
1628271887.03,0,0
1628271887.04,-2,0
1628271887.06,-2,0
1628271887.09,0,0
1628271887.10,-2,0
1628271887.12,-2,0
1628271887.15,0,0
1628271887.17,-2,0
1628271887.19,0,0
1628271887.20,0,0
1628271887.22,0,0
1628271887.25,0,0
1628271887.27,-2,0
1628271887.29,0,0
1628271887.31,-2,0
1628271887.32,0,0
1628271887.35,0,0
1628271887.37,-2,0
1628271887.39,0,0
1628271887.41,0,0
1628271887.43,0,0
1628271887.45,0,0
1628271887.46,0,0
1628271887.49,0,0
1628271887.51,-2,0
1628271887.53,-2,0
1628271887.55,0,0
1628271887.56,-2,0
1628271887.58,0,0
1628271887.60,0,0
1628271887.63,-2,0
1628271887.65,0,0
1628271887.66,-2,0
1628271887.68,-2,0
1628271887.71,0,0
1628271887.72,-2,0
1628271887.75,0,0
1628271887.77,0,0
1628271887.79,0,0
1628271887.81,-2,0
1628271887.82,0,0
1628271887.85,0,0
1628271887.87,-2,0
1628271887.89,-3,0
1628271887.91,0,0
1628271887.93,0,0
1628271887.95,-2,0
1628271887.97,0,0
1628271887.99,0,0
1628271888.01,0,0
1628271888.03,0,0
1628271888.05,0,0
1628271888.07,0,0
1628271888.09,0,0
1628271888.11,-2,0
1628271888.12,-2,0
1628271888.14,-2,0
1628271888.16,0,0
1628271888.18,0,0
1628271888.21,0,0
1628271888.23,0,0
1628271888.25,0,0
1628271888.27,0,0
1628271888.29,-2,0
1628271888.31,-2,0
1628271888.32,-2,0
1628271888.35,0,0
1628271888.36,0,0
1628271888.38,0,0
1628271888.41,0,0
1628271888.43,0,0
1628271888.45,0,0
1628271888.47,0,0
1628271888.48,0,0
1628271888.51,0,0
1628271888.53,-2,0
1628271888.54,-2,0
1628271888.57,0,0
1628271888.58,-2,0
1628271888.61,0,0
1628271888.63,0,0
1628271888.65,-2,0
1628271888.66,0,0
1628271888.68,-2,0
1628271888.71,-2,0
1628271888.73,0,0
1628271888.74,0,0
1628271888.76,0,0
1628271888.79,0,0
1628271888.81,-2,0
1628271888.83,0,0
1628271888.84,0,0
1628271888.87,0,0
1628271888.89,-2,0
1628271888.90,-2,0
1628271888.93,0,0
1628271888.95,-2,0
1628271888.96,0,0
1628271888.99,-2,0
1628271889.01,-2,0
1628271889.03,0,0
1628271889.05,-2,0
1628271889.06,0,0
1628271889.09,-2,0
1628271889.11,-2,0
1628271889.12,-2,0
1628271889.15,0,0
1628271889.16,0,0
1628271889.19,-3,0
1628271889.21,0,0
1628271889.23,0,0
1628271889.25,0,0
1628271889.27,0,0
1628271889.28,0,0
1628271889.31,0,0
1628271889.32,-2,0
1628271889.35,0,0
1628271889.37,0,0
1628271889.39,0,0
1628271889.41,-2,0
1628271889.43,-2,0
1628271889.45,0,0
1628271889.47,-2,0
1628271889.48,-2,0
1628271889.51,-3,0
1628271889.53,-2,0
1628271889.54,-2,0
1628271889.57,0,0
1628271889.59,0,0
1628271889.61,0,0
1628271889.63,0,0
1628271889.65,0,0
1628271889.67,0,0
1628271889.69,0,0
1628271889.71,0,0
1628271889.72,0,0
1628271889.75,-2,0
1628271889.77,0,0
1628271889.79,0,0
1628271889.81,-2,0
1628271889.83,0,0
1628271889.84,-2,0
1628271889.86,0,0
1628271889.89,0,0
1628271889.91,0,0
1628271889.93,-2,0
1628271889.94,-2,0
1628271889.96,0,0
1628271889.99,0,0
1628271890.01,0,0
1628271890.02,0,0
1628271890.05,0,0
1628271890.07,0,0
1628271890.09,0,0
1628271890.11,-2,0
1628271890.12,0,0
1628271890.14,-2,0
1628271890.17,-2,0
1628271890.19,0,0
1628271890.20,-2,0
1628271890.23,0,0
1628271890.25,0,0
1628271890.27,0,0
1628271890.29,0,0
1628271890.31,0,0
1628271890.33,0,0
1628271890.35,0,0
1628271890.36,2,0
1628271890.39,-2,0
1628271890.41,-2,0
1628271890.43,-2,0
1628271890.45,0,0
1628271890.46,0,0
1628271890.48,0,0
1628271890.50,-3,0
1628271890.52,0,0
1628271890.55,-2,0
1628271890.57,0,0
1628271890.59,0,0
1628271890.61,0,0
1628271890.63,-2,0
1628271890.64,-2,0
1628271890.66,0,0
1628271890.68,0,0
1628271890.71,-3,0
1628271890.73,-2,0
1628271890.74,0,0
1628271890.76,-2,0
1628271890.78,-2,0
1628271890.81,0,0
1628271890.82,0,0
1628271890.84,0,0
1628271890.86,-2,0
1628271890.89,0,0
1628271890.91,-2,0
1628271890.92,-2,0
1628271890.95,0,0
1628271890.97,0,0
1628271890.99,-2,0
